dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1480240800,2016-11-27 10:00:00 +0000 UTC,5368361,,,,284.06,282.15,285.15,1018,,,62,1,60,,,,,,,,,75,701,Mist,mist,50n
1480240800,2016-11-27 10:00:00 +0000 UTC,5368361,,,,284.06,282.15,285.15,1018,,,62,1,60,,,,,,,,,75,500,Rain,light rain,10n
1480244400,2016-11-27 11:00:00 +0000 UTC,5368361,,,,283.96,282.15,285.15,1018,,,87,1,80,,,,,,,,,75,500,Rain,light rain,10n
1480244400,2016-11-27 11:00:00 +0000 UTC,5368361,,,,283.96,282.15,285.15,1018,,,87,1,80,,,,,,,,,75,701,Mist,mist,50n
1480248000,2016-11-27 12:00:00 +0000 UTC,5368361,,,,283.06,281.15,284.15,1018,,,93,1,229,,,,,,,,,1,701,Mist,mist,50n
1480248000,2016-11-27 12:00:00 +0000 UTC,5368361,,,,283.06,281.15,284.15,1018,,,93,1,229,,,,,,,,,1,500,Rain,light rain,10n
1480251600,2016-11-27 13:00:00 +0000 UTC,5368361,,,,282.97,281.15,284.15,1018,,,93,1,229,,,,,,,,,90,500,Rain,light rain,10n
1480251600,2016-11-27 13:00:00 +0000 UTC,5368361,,,,282.97,281.15,284.15,1018,,,93,1,229,,,,,,,,,90,701,Mist,mist,50n
1480255200,2016-11-27 14:00:00 +0000 UTC,5368361,,,,282.81,279.15,284.15,1018,,,100,0,93,,,,,,,,,75,500,Rain,light rain,10n
1480255200,2016-11-27 14:00:00 +0000 UTC,5368361,,,,282.81,279.15,284.15,1018,,,100,0,93,,,,,,,,,75,701,Mist,mist,50n
1480258800,2016-11-27 15:00:00 +0000 UTC,5368361,,,,283,280.15,285.15,1018,,,87,0,93,,,,,,,,,90,701,Mist,mist,50d
1480258800,2016-11-27 15:00:00 +0000 UTC,5368361,,,,283,280.15,285.15,1018,,,87,0,93,,,,,,,,,90,741,Fog,fog,50d
1480262400,2016-11-27 16:00:00 +0000 UTC,5368361,,,,283.88,281.15,286.15,1018,,,100,2,110,,,,,,,,,75,701,Mist,mist,50d
1480262400,2016-11-27 16:00:00 +0000 UTC,5368361,,,,283.88,281.15,286.15,1018,,,100,2,110,,,,,,,,,75,500,Rain,light rain,10d
1480262400,2016-11-27 16:00:00 +0000 UTC,5368361,,,,283.88,281.15,286.15,1018,,,100,2,110,,,,,,,,,75,741,Fog,fog,50d
1480266000,2016-11-27 17:00:00 +0000 UTC,5368361,,,,284.46,281.15,286.15,1018,,,82,0,222,,,,,,,,,90,500,Rain,light rain,10d
1480266000,2016-11-27 17:00:00 +0000 UTC,5368361,,,,284.46,281.15,286.15,1018,,,82,0,222,,,,,,,,,90,701,Mist,mist,50d
1480269600,2016-11-27 18:00:00 +0000 UTC,5368361,,,,285.45,282.15,288.15,1018,,,82,0,222,,,,,,,,,90,502,Rain,heavy intensity rain,10d
1480269600,2016-11-27 18:00:00 +0000 UTC,5368361,,,,285.45,282.15,288.15,1018,,,82,0,222,,,,,,,,,90,701,Mist,mist,50d
1480273200,2016-11-27 19:00:00 +0000 UTC,5368361,,,,286.86,284.15,289.15,1017,,,82,8,270,,,,,,,,,40,500,Rain,light rain,10d
1480273200,2016-11-27 19:00:00 +0000 UTC,5368361,,,,286.86,284.15,289.15,1017,,,82,8,270,,,,,,,,,40,701,Mist,mist,50d
1480276800,2016-11-27 20:00:00 +0000 UTC,5368361,,,,288,284.15,289.15,1015,,,77,11,260,,,,,,,,,40,500,Rain,light rain,10d
1480276800,2016-11-27 20:00:00 +0000 UTC,5368361,,,,288,284.15,289.15,1015,,,77,11,260,,,,,,,,,40,701,Mist,mist,50d
1480280400,2016-11-27 21:00:00 +0000 UTC,5368361,,,,288.02,283.15,291.15,1015,,,67,9,270,,,,,,,,,20,500,Rain,light rain,10d
1480280400,2016-11-27 21:00:00 +0000 UTC,5368361,,,,288.02,283.15,291.15,1015,,,67,9,270,,,,,,,,,20,701,Mist,mist,50d
1480284000,2016-11-27 22:00:00 +0000 UTC,5368361,,,,289.01,285.15,291.15,1014,,,67,7,280,,,,,,,,,1,800,Clear,sky is clear,01d
1480287600,2016-11-27 23:00:00 +0000 UTC,5368361,,,,288.58,282.15,291.15,1014,,,67,7,280,,,,,,,,,1,800,Clear,sky is clear,01d
1480291200,2016-11-28 00:00:00 +0000 UTC,5368361,,,,288.8,283.15,291.15,1013,,,67,8,280,,,,,,,,,1,500,Rain,light rain,10d
1480294800,2016-11-28 01:00:00 +0000 UTC,5368361,,,,288.61,283.15,290.15,1014,,,36,3,350,,,,,,,,,40,500,Rain,light rain,10n
1480298400,2016-11-28 02:00:00 +0000 UTC,5368361,,,,287.87,281.15,290.15,1015,,,39,1,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1480302000,2016-11-28 03:00:00 +0000 UTC,5368361,,,,286.93,280.15,289.15,1015,,,38,2,320,,,,,,,,,1,800,Clear,sky is clear,01n
1480305600,2016-11-28 04:00:00 +0000 UTC,5368361,,,,285.95,280.15,289.15,1015,,,62,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1480309200,2016-11-28 05:00:00 +0000 UTC,5368361,,,,285.78,282.15,289.15,1015,,,35,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1480312800,2016-11-28 06:00:00 +0000 UTC,5368361,,,,284.29,276.15,287.15,1016,,,35,1,359,,,,,,,,,1,800,Clear,sky is clear,01n
1480316400,2016-11-28 07:00:00 +0000 UTC,5368361,,,,284.13,276.15,287.15,1016,,,43,1,359,,,,,,,,,1,800,Clear,sky is clear,01n
1480320000,2016-11-28 08:00:00 +0000 UTC,5368361,,,,282.66,276.15,286.15,1016,,,46,1,360,,,,,,,,,1,800,Clear,sky is clear,01n
1480323600,2016-11-28 09:00:00 +0000 UTC,5368361,,,,282.71,275.15,286.15,1016,,,54,1,16,,,,,,,,,1,800,Clear,sky is clear,01n
1480327200,2016-11-28 10:00:00 +0000 UTC,5368361,,,,281.58,276.15,286.15,1016,,,57,1,16,,,,,,,,,1,800,Clear,sky is clear,01n
1480330800,2016-11-28 11:00:00 +0000 UTC,5368361,,,,281.51,279.15,284.15,1016,,,57,0,20,,,,,,,,,1,701,Mist,mist,50n
1480334400,2016-11-28 12:00:00 +0000 UTC,5368361,,,,281.41,279.15,284.15,1016,,,62,1,0,,,,,,,,,1,701,Mist,mist,50n
1480338000,2016-11-28 13:00:00 +0000 UTC,5368361,,,,280.9,277.15,283.15,1015,,,71,0,20,,,,,,,,,1,701,Mist,mist,50n
1480341600,2016-11-28 14:00:00 +0000 UTC,5368361,,,,280.98,278.15,283.15,1016,,,70,1,38,,,,,,,,,1,800,Clear,sky is clear,01n
1480345200,2016-11-28 15:00:00 +0000 UTC,5368361,,,,281.46,279.15,283.15,1016,,,66,1,38,,,,,,,,,1,800,Clear,sky is clear,01d
1480348800,2016-11-28 16:00:00 +0000 UTC,5368361,,,,283.15,281.15,285.15,1016,,,58,0,203,,,,,,,,,1,800,Clear,sky is clear,01d
1480352400,2016-11-28 17:00:00 +0000 UTC,5368361,,,,284.74,282.15,287.15,1016,,,62,2,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1480356000,2016-11-28 18:00:00 +0000 UTC,5368361,,,,286.92,283.15,289.15,1016,,,55,0,203,,,,,,,,,20,801,Clouds,few clouds,02d
1480359600,2016-11-28 19:00:00 +0000 UTC,5368361,,,,288.21,285.15,290.15,1015,,,51,2,210,,,,,,,,,1,800,Clear,sky is clear,01d
1480363200,2016-11-28 20:00:00 +0000 UTC,5368361,,,,289.15,287.15,290.15,1014,,,47,3,120,,,,,,,,,5,800,Clear,sky is clear,02d
1480366800,2016-11-28 21:00:00 +0000 UTC,5368361,,,,288.96,286.15,291.15,1012,,,55,4,250,,,,,,,,,1,800,Clear,sky is clear,01d
1480370400,2016-11-28 22:00:00 +0000 UTC,5368361,,,,289.27,287.15,291.15,1011,,,59,3,230,,,,,,,,,1,800,Clear,sky is clear,01d
1480374000,2016-11-28 23:00:00 +0000 UTC,5368361,,,,289.27,287.15,291.15,1011,,,59,3,230,,,,,,,,,1,800,Clear,sky is clear,01d
1480377600,2016-11-29 00:00:00 +0000 UTC,5368361,,,,288.75,285.15,290.15,1010,,,72,3,280,,,,,,,,,1,800,Clear,sky is clear,01d
1480381200,2016-11-29 01:00:00 +0000 UTC,5368361,,,,288.29,285.15,290.15,1010,,,82,3,280,,,,,,,,,1,800,Clear,sky is clear,01n
1480384800,2016-11-29 02:00:00 +0000 UTC,5368361,,,,286.89,285.15,288.15,1011,,,82,1,347,,,,,,,,,1,800,Clear,sky is clear,01n
1480388400,2016-11-29 03:00:00 +0000 UTC,5368361,,,,286.81,285.15,288.15,1011,,,82,1,347,,,,,,,,,1,800,Clear,sky is clear,01n
1480392000,2016-11-29 04:00:00 +0000 UTC,5368361,,,,286.28,283.15,288.15,1011,,,87,2,120,,,,,,,,,1,800,Clear,sky is clear,01n
1480395600,2016-11-29 05:00:00 +0000 UTC,5368361,,,,285.34,280.15,288.15,1011,,,82,1,90,,,,,,,,,1,800,Clear,sky is clear,01n
1480399200,2016-11-29 06:00:00 +0000 UTC,5368361,,,,284.74,278.15,288.15,1012,,,87,1,13,,,,,,,,,1,800,Clear,sky is clear,01n
1480402800,2016-11-29 07:00:00 +0000 UTC,5368361,,,,284.14,279.15,287.15,1013,,,87,1,13,,,,,,,,,1,701,Mist,mist,50n
1480406400,2016-11-29 08:00:00 +0000 UTC,5368361,,,,283.66,277.15,287.15,1013,,,87,1,29,,,,,,,,,1,701,Mist,mist,50n
1480410000,2016-11-29 09:00:00 +0000 UTC,5368361,,,,283.87,282.15,287.15,1013,,,93,1,29,,,,,,,,,1,800,Clear,sky is clear,01n
1480413600,2016-11-29 10:00:00 +0000 UTC,5368361,,,,282.81,276.15,286.15,1013,,,87,1,29,,,,,,,,,1,701,Mist,mist,50n
1480417200,2016-11-29 11:00:00 +0000 UTC,5368361,,,,282.21,276.15,285.15,1013,,,93,1,27,,,,,,,,,1,701,Mist,mist,50n
1480420800,2016-11-29 12:00:00 +0000 UTC,5368361,,,,282.69,281.15,285.15,1013,,,93,1,27,,,,,,,,,1,701,Mist,mist,50n
1480424400,2016-11-29 13:00:00 +0000 UTC,5368361,,,,281.71,275.15,285.15,1014,,,87,1,27,,,,,,,,,1,701,Mist,mist,50n
1480428000,2016-11-29 14:00:00 +0000 UTC,5368361,,,,281.23,276.15,285.15,1015,,,93,1,28,,,,,,,,,1,701,Mist,mist,50n
1480431600,2016-11-29 15:00:00 +0000 UTC,5368361,,,,281.37,276.15,285.15,1015,,,93,1,28,,,,,,,,,1,800,Clear,sky is clear,01d
1480435200,2016-11-29 16:00:00 +0000 UTC,5368361,,,,284.75,281.15,290.15,1016,,,76,1,28,,,,,,,,,1,800,Clear,sky is clear,01d
1480438800,2016-11-29 17:00:00 +0000 UTC,5368361,,,,287.69,285.15,291.15,1018,,,67,1,40,,,,,,,,,1,721,Haze,haze,50d
1480442400,2016-11-29 18:00:00 +0000 UTC,5368361,,,,289.75,287.15,292.15,1018,,,48,1,40,,,,,,,,,1,800,Clear,sky is clear,01d
1480446000,2016-11-29 19:00:00 +0000 UTC,5368361,,,,290.94,284.15,293.15,1017,,,45,1,160,,,,,,,,,1,800,Clear,sky is clear,01d
1480449600,2016-11-29 20:00:00 +0000 UTC,5368361,,,,291.81,286.15,294.15,1017,,,31,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1480453200,2016-11-29 21:00:00 +0000 UTC,5368361,,,,292.55,286.15,295.15,1016,,,24,1,62,,,,,,,,,1,800,Clear,sky is clear,01d
1480456800,2016-11-29 22:00:00 +0000 UTC,5368361,,,,292.65,286.15,295.15,1015,,,37,2,220,,,,,,,,,1,800,Clear,sky is clear,01d
1480460400,2016-11-29 23:00:00 +0000 UTC,5368361,,,,292.21,286.15,295.15,1015,,,29,4,250,,,,,,,,,1,800,Clear,sky is clear,01d
1480464000,2016-11-30 00:00:00 +0000 UTC,5368361,,,,291.55,285.15,295.15,1016,,,45,3,290,,,,,,,,,1,800,Clear,sky is clear,01d
1480467600,2016-11-30 01:00:00 +0000 UTC,5368361,,,,290.09,287.15,292.15,1016,,,55,2,290,,,,,,,,,1,800,Clear,sky is clear,01n
1480471200,2016-11-30 02:00:00 +0000 UTC,5368361,,,,290.01,287.15,292.15,1016,,,55,2,290,,,,,,,,,1,800,Clear,sky is clear,01n
1480474800,2016-11-30 03:00:00 +0000 UTC,5368361,,,,288.65,286.15,290.15,1016,,,63,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1480478400,2016-11-30 04:00:00 +0000 UTC,5368361,,,,287.72,284.15,290.15,1017,,,77,2,220,,,,,,,,,1,800,Clear,sky is clear,01n
1480482000,2016-11-30 05:00:00 +0000 UTC,5368361,,,,286.22,283.15,288.15,1017,,,77,1,17,,,,,,,,,1,800,Clear,sky is clear,01n
1480485600,2016-11-30 06:00:00 +0000 UTC,5368361,,,,284.67,279.15,287.15,1018,,,71,1,17,,,,,,,,,1,800,Clear,sky is clear,01n
1480489200,2016-11-30 07:00:00 +0000 UTC,5368361,,,,283.82,279.15,288.15,1019,,,76,1,17,,,,,,,,,1,800,Clear,sky is clear,01n
1480492800,2016-11-30 08:00:00 +0000 UTC,5368361,,,,283.63,279.15,287.15,1019,,,58,1,23,,,,,,,,,1,800,Clear,sky is clear,01n
1480496400,2016-11-30 09:00:00 +0000 UTC,5368361,,,,282.97,279.15,286.15,1020,,,57,1,23,,,,,,,,,1,800,Clear,sky is clear,01n
1480500000,2016-11-30 10:00:00 +0000 UTC,5368361,,,,282.3,279.15,284.15,1019,,,53,1,23,,,,,,,,,1,800,Clear,sky is clear,01n
1480503600,2016-11-30 11:00:00 +0000 UTC,5368361,,,,281.56,279.15,284.15,1020,,,53,1,27,,,,,,,,,1,800,Clear,sky is clear,01n
1480507200,2016-11-30 12:00:00 +0000 UTC,5368361,,,,281.22,279.15,284.15,1019,,,50,1,27,,,,,,,,,1,800,Clear,sky is clear,01n
1480510800,2016-11-30 13:00:00 +0000 UTC,5368361,,,,280.78,277.15,282.15,1019,,,57,1,27,,,,,,,,,1,721,Haze,haze,50n
1480514400,2016-11-30 14:00:00 +0000 UTC,5368361,,,,280.39,277.15,283.15,1019,,,59,1,22,,,,,,,,,1,800,Clear,sky is clear,01n
1480518000,2016-11-30 15:00:00 +0000 UTC,5368361,,,,280.29,277.15,284.15,1019,,,59,1,22,,,,,,,,,1,800,Clear,sky is clear,01d
1480521600,2016-11-30 16:00:00 +0000 UTC,5368361,,,,283.14,280.15,286.15,1019,,,37,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1480525200,2016-11-30 17:00:00 +0000 UTC,5368361,,,,286.41,284.15,289.15,1019,,,33,1,17,,,,,,,,,1,800,Clear,sky is clear,01d
1480532400,2016-11-30 19:00:00 +0000 UTC,5368361,,,,288.64,283.15,291.15,1020,,,25,1,17,,,,,,,,,1,800,Clear,sky is clear,01d
1480532400,2016-11-30 19:00:00 +0000 UTC,5368361,,,,290.81,288.15,293.15,1019,,,20,1,110,,,,,,,,,1,800,Clear,sky is clear,01d
1480536000,2016-11-30 20:00:00 +0000 UTC,5368361,,,,291.48,287.15,294.15,1018,,,17,1,223,,,,,,,,,1,800,Clear,sky is clear,01d
1480539600,2016-11-30 21:00:00 +0000 UTC,5368361,,,,291.35,287.15,294.15,1016,,,22,4,260,,,,,,,,,1,800,Clear,sky is clear,01d
1480543200,2016-11-30 22:00:00 +0000 UTC,5368361,,,,291.61,290.15,293.15,1016,,,20,1,170,,,,,,,,,1,800,Clear,sky is clear,01d
1480546800,2016-11-30 23:00:00 +0000 UTC,5368361,,,,291.37,290.15,293.15,1016,,,36,5,250,,,,,,,,,1,800,Clear,sky is clear,01d
1480550400,2016-12-01 00:00:00 +0000 UTC,5368361,,,,290.21,286.15,292.15,1016,,,42,3,290,,,,,,,,,1,800,Clear,sky is clear,01d
1480554000,2016-12-01 01:00:00 +0000 UTC,5368361,,,,289.29,287.15,292.15,1016,,,55,3,260,,,,,,,,,1,800,Clear,sky is clear,01n
1480557600,2016-12-01 02:00:00 +0000 UTC,5368361,,,,287.48,286.15,289.15,1016,,,55,2,280,,,,,,,,,1,800,Clear,sky is clear,01n
1480561200,2016-12-01 03:00:00 +0000 UTC,5368361,,,,286.38,284.15,288.15,1016,,,67,1,280,,,,,,,,,1,800,Clear,sky is clear,01n
1480564800,2016-12-01 04:00:00 +0000 UTC,5368361,,,,285.2,279.15,287.15,1016,,,76,0,231,,,,,,,,,1,800,Clear,sky is clear,01n
1480568400,2016-12-01 05:00:00 +0000 UTC,5368361,,,,284.86,281.15,287.15,1016,,,76,0,41,,,,,,,,,1,800,Clear,sky is clear,01n
1480572000,2016-12-01 06:00:00 +0000 UTC,5368361,,,,283.29,279.15,285.15,1016,,,81,0,41,,,,,,,,,1,800,Clear,sky is clear,01n
1480575600,2016-12-01 07:00:00 +0000 UTC,5368361,,,,283.14,279.15,285.15,1016,,,81,0,41,,,,,,,,,1,800,Clear,sky is clear,01n
1480579200,2016-12-01 08:00:00 +0000 UTC,5368361,,,,282.38,279.15,284.15,1016,,,81,1,53,,,,,,,,,1,800,Clear,sky is clear,01n
1480582800,2016-12-01 09:00:00 +0000 UTC,5368361,,,,282.51,280.15,284.15,1016,,,71,1,90,,,,,,,,,1,800,Clear,sky is clear,01n
1480586400,2016-12-01 10:00:00 +0000 UTC,5368361,,,,282.56,277.15,285.15,1016,,,62,1,53,,,,,,,,,1,800,Clear,sky is clear,01n
1480590000,2016-12-01 11:00:00 +0000 UTC,5368361,,,,282.81,278.15,285.15,1016,,,58,1,33,,,,,,,,,1,800,Clear,sky is clear,01n
1480593600,2016-12-01 12:00:00 +0000 UTC,5368361,,,,283.15,281.15,284.15,1015,,,62,1,33,,,,,,,,,1,800,Clear,sky is clear,01n
1480597200,2016-12-01 13:00:00 +0000 UTC,5368361,,,,283.24,280.15,285.15,1015,,,57,1,33,,,,,,,,,1,800,Clear,sky is clear,01n
1480600800,2016-12-01 14:00:00 +0000 UTC,5368361,,,,283.05,281.15,285.15,1015,,,50,1,27,,,,,,,,,1,800,Clear,sky is clear,01n
1480604400,2016-12-01 15:00:00 +0000 UTC,5368361,,,,282.83,280.15,285.15,1015,,,57,1,27,,,,,,,,,1,721,Haze,haze,50d
1480608000,2016-12-01 16:00:00 +0000 UTC,5368361,,,,283.68,281.15,285.15,1016,,,54,1,27,,,,,,,,,1,800,Clear,sky is clear,01d
1480611600,2016-12-01 17:00:00 +0000 UTC,5368361,,,,285.34,279.15,288.15,1017,,,50,1,13,,,,,,,,,1,800,Clear,sky is clear,01d
1480615200,2016-12-01 18:00:00 +0000 UTC,5368361,,,,287.39,281.15,290.15,1017,,,36,1,13,,,,,,,,,40,802,Clouds,scattered clouds,03d
1480618800,2016-12-01 19:00:00 +0000 UTC,5368361,,,,288.7,282.15,291.15,1016,,,59,2,160,,,,,,,,,20,801,Clouds,few clouds,02d
1480622400,2016-12-01 20:00:00 +0000 UTC,5368361,,,,289.36,284.15,291.15,1015,,,48,2,110,,,,,,,,,1,800,Clear,sky is clear,01d
1480626000,2016-12-01 21:00:00 +0000 UTC,5368361,,,,290.61,288.15,291.15,1014,,,36,2,110,,,,,,,,,1,800,Clear,sky is clear,01d
1480629600,2016-12-01 22:00:00 +0000 UTC,5368361,,,,290.77,286.15,292.15,1014,,,34,0,309,,,,,,,,,1,800,Clear,sky is clear,01d
1480633200,2016-12-01 23:00:00 +0000 UTC,5368361,,,,290.52,286.15,292.15,1013,,,55,3,240,,,,,,,,,1,800,Clear,sky is clear,01d
1480636800,2016-12-02 00:00:00 +0000 UTC,5368361,,,,289.88,285.15,292.15,1013,,,59,3,260,,,,,,,,,1,800,Clear,sky is clear,01d
1480640400,2016-12-02 01:00:00 +0000 UTC,5368361,,,,288.21,284.15,290.15,1014,,,72,3,290,,,,,,,,,1,800,Clear,sky is clear,01n
1480644000,2016-12-02 02:00:00 +0000 UTC,5368361,,,,288.21,284.15,290.15,1014,,,72,3,290,,,,,,,,,1,800,Clear,sky is clear,01n
1480647600,2016-12-02 03:00:00 +0000 UTC,5368361,,,,286.21,279.15,288.15,1014,,,67,1,240,,,,,,,,,1,800,Clear,sky is clear,01n
1480651200,2016-12-02 04:00:00 +0000 UTC,5368361,,,,285.71,279.15,289.15,1014,,,71,0,351,,,,,,,,,1,800,Clear,sky is clear,01n
1480654800,2016-12-02 05:00:00 +0000 UTC,5368361,,,,285.02,278.15,287.15,1014,,,66,1,9,,,,,,,,,1,800,Clear,sky is clear,01n
1480658400,2016-12-02 06:00:00 +0000 UTC,5368361,,,,284.97,282.15,287.15,1015,,,54,1,9,,,,,,,,,1,701,Mist,mist,50n
1480662000,2016-12-02 07:00:00 +0000 UTC,5368361,,,,284.96,283.15,287.15,1015,,,62,1,9,,,,,,,,,1,701,Mist,mist,50n
1480665600,2016-12-02 08:00:00 +0000 UTC,5368361,,,,284.94,283.15,287.15,1015,,,62,1,15,,,,,,,,,1,701,Mist,mist,50n
1480669200,2016-12-02 09:00:00 +0000 UTC,5368361,,,,283.69,281.15,287.15,1014,,,62,1,15,,,,,,,,,1,701,Mist,mist,50n
1480672800,2016-12-02 10:00:00 +0000 UTC,5368361,,,,282.97,276.15,287.15,1014,,,71,1,15,,,,,,,,,1,701,Mist,mist,50n
1480676400,2016-12-02 11:00:00 +0000 UTC,5368361,,,,282.97,276.15,287.15,1014,,,66,1,180,,,,,,,,,1,701,Mist,mist,50n
1480680000,2016-12-02 12:00:00 +0000 UTC,5368361,,,,283.87,280.15,286.15,1014,,,76,2,24,,,,,,,,,1,701,Mist,mist,50n
1480683600,2016-12-02 13:00:00 +0000 UTC,5368361,,,,284.61,281.15,288.15,1015,,,81,2,24,,,,,,,,,1,800,Clear,sky is clear,01n
1480687200,2016-12-02 14:00:00 +0000 UTC,5368361,,,,283.81,275.15,287.15,1015,,,40,3,31,,,,,,,,,1,800,Clear,sky is clear,01n
1480690800,2016-12-02 15:00:00 +0000 UTC,5368361,,,,284.15,280.15,287.15,1016,,,61,3,30,,,,,,,,,1,800,Clear,sky is clear,01d
1480698000,2016-12-02 17:00:00 +0000 UTC,5368361,,,,285.94,283.15,289.15,1017,,,24,4,29,,,,,,,,,1,761,Dust,dust,50d
1480698000,2016-12-02 17:00:00 +0000 UTC,5368361,,,,287.5,280.15,290.15,1017,,,19,4,29,,,,,,,,,1,761,Dust,dust,50d
1480701600,2016-12-02 18:00:00 +0000 UTC,5368361,,,,288.5,282.15,290.15,1017,,,13,2,80,,,,,,,,,1,721,Haze,haze,50d
1480701600,2016-12-02 18:00:00 +0000 UTC,5368361,,,,288.5,282.15,290.15,1017,,,13,2,80,,,,,,,,,1,761,Dust,dust,50d
1480705200,2016-12-02 19:00:00 +0000 UTC,5368361,,,,289.41,283.15,291.15,1017,,,20,2,180,,,,,,,,,1,761,Dust,dust,50d
1480708800,2016-12-02 20:00:00 +0000 UTC,5368361,,,,290.2,284.15,292.15,1016,,,15,1,0,,,,,,,,,1,761,Dust,dust,50d
1480712400,2016-12-02 21:00:00 +0000 UTC,5368361,,,,290.54,284.15,292.15,1016,,,12,4,350,,,,,,,,,1,761,Dust,dust,50d
1480716000,2016-12-02 22:00:00 +0000 UTC,5368361,,,,290.68,284.15,293.15,1015,,,11,4,10,,,,,,,,,1,761,Dust,dust,50d
1480719600,2016-12-02 23:00:00 +0000 UTC,5368361,,,,290.72,288.15,292.15,1016,,,11,3,0,,,,,,,,,1,761,Dust,dust,50d
1480723200,2016-12-03 00:00:00 +0000 UTC,5368361,,,,290.15,287.15,292.15,1016,,,10,3,0,,,,,,,,,1,761,Dust,dust,50d
1480726800,2016-12-03 01:00:00 +0000 UTC,5368361,,,,288.93,286.15,290.15,1017,,,10,2,0,,,,,,,,,1,761,Dust,dust,50n
1480730400,2016-12-03 02:00:00 +0000 UTC,5368361,,,,288.2,280.15,290.15,1017,,,10,2,0,,,,,,,,,1,761,Dust,dust,50n
1480734000,2016-12-03 03:00:00 +0000 UTC,5368361,,,,288.14,286.15,289.15,1017,,,13,4,34,,,,,,,,,1,761,Dust,dust,50n
1480737600,2016-12-03 04:00:00 +0000 UTC,5368361,,,,286.43,282.15,289.15,1018,,,20,4,34,,,,,,,,,1,761,Dust,dust,50n
1480741200,2016-12-03 05:00:00 +0000 UTC,5368361,,,,286.5,282.15,289.15,1018,,,22,1,140,,,,,,,,,1,761,Dust,dust,50n
1480741200,2016-12-03 05:00:00 +0000 UTC,5368361,,,,286.5,282.15,289.15,1018,,,22,1,140,,,,,,,,,1,721,Haze,haze,50n
1480744800,2016-12-03 06:00:00 +0000 UTC,5368361,,,,286.82,285.15,289.15,1018,,,14,6,60,,,,,,,,,75,761,Dust,dust,50n
1480744800,2016-12-03 06:00:00 +0000 UTC,5368361,,,,286.82,285.15,289.15,1018,,,14,6,60,,,,,,,,,75,721,Haze,haze,50n
1480748400,2016-12-03 07:00:00 +0000 UTC,5368361,,,,286.34,282.15,289.15,1019,,,25,1,180,,,,,,,,,1,761,Dust,dust,50n
1480748400,2016-12-03 07:00:00 +0000 UTC,5368361,,,,286.34,282.15,289.15,1019,,,25,1,180,,,,,,,,,1,721,Haze,haze,50n
1480752000,2016-12-03 08:00:00 +0000 UTC,5368361,,,,285.88,282.15,288.15,1019,,,11,10,20,,,,,,,,,40,761,Dust,dust,50n
1480752000,2016-12-03 08:00:00 +0000 UTC,5368361,,,,285.88,282.15,288.15,1019,,,11,10,20,,,,,,,,,40,721,Haze,haze,50n
1480755600,2016-12-03 09:00:00 +0000 UTC,5368361,,,,285.98,283.15,288.15,1019,,,29,4,37,,,,,,,,,1,761,Dust,dust,50n
1480759200,2016-12-03 10:00:00 +0000 UTC,5368361,,,,285.98,283.15,288.15,1019,,,29,4,37,,,,,,,,,1,761,Dust,dust,50n
1480762800,2016-12-03 11:00:00 +0000 UTC,5368361,,,,282.73,275.15,287.15,1019,,,31,3,30,,,,,,,,,1,761,Dust,dust,50n
1480766400,2016-12-03 12:00:00 +0000 UTC,5368361,,,,281.3,274.15,287.15,1019,,,39,3,30,,,,,,,,,1,761,Dust,dust,50n
1480770000,2016-12-03 13:00:00 +0000 UTC,5368361,,,,280.53,274.15,287.15,1019,,,45,3,30,,,,,,,,,1,761,Dust,dust,50n
1480773600,2016-12-03 14:00:00 +0000 UTC,5368361,,,,279.83,273.15,286.15,1020,,,42,2,34,,,,,,,,,1,761,Dust,dust,50n
1480777200,2016-12-03 15:00:00 +0000 UTC,5368361,,,,280.45,276.15,286.15,1020,,,42,2,31,,,,,,,,,1,761,Dust,dust,50d
1480780800,2016-12-03 16:00:00 +0000 UTC,5368361,,,,282.46,276.15,286.15,1021,,,17,2,31,,,,,,,,,5,761,Dust,dust,50d
1480784400,2016-12-03 17:00:00 +0000 UTC,5368361,,,,286.15,283.15,289.15,1021,,,27,1,39,,,,,,,,,1,761,Dust,dust,50d
1480788000,2016-12-03 18:00:00 +0000 UTC,5368361,,,,288.95,287.15,291.15,1021,,,15,1,39,,,,,,,,,1,800,Clear,sky is clear,01d
1480791600,2016-12-03 19:00:00 +0000 UTC,5368361,,,,290.21,285.15,292.15,1021,,,12,1,210,,,,,,,,,1,800,Clear,sky is clear,01d
1480795200,2016-12-03 20:00:00 +0000 UTC,5368361,,,,291.14,286.15,294.15,1019,,,15,1,230,,,,,,,,,1,800,Clear,sky is clear,01d
